listing_id,price,nbhood_full,formatted_price,formatted_borough,formatted_nbhood,
18625919,99 dollars,"Brooklyn, East New York",$99.00,Brooklyn, East New York,
18736436,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
18858192,99 dollars,"Queens, Glendale",$99.00,Queens, Glendale,
19011068,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
19069649,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
19176163,99 dollars,"Manhattan, East Village",$99.00,Manhattan, East Village,
19448363,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
19502013,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
19502079,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
19691108,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
19829900,99 dollars,"Brooklyn, Bensonhurst",$99.00,Brooklyn, Bensonhurst,
19891590,99 dollars,"Brooklyn, Windsor Terrace",$99.00,Brooklyn, Windsor Terrace,
19893872,99 dollars,"Manhattan, Washington Heights",$99.00,Manhattan, Washington Heights,
20013255,99 dollars,"Manhattan, Upper West Side",$99.00,Manhattan, Upper West Side,
20073959,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
20120848,99 dollars,"Manhattan, Gramercy",$99.00,Manhattan, Gramercy,
20224936,99 dollars,"Brooklyn, Greenpoint",$99.00,Brooklyn, Greenpoint,
20230482,99 dollars,"Queens, St. Albans",$99.00,Queens, St. Albans,
20393120,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
20511790,99 dollars,"Queens, Queens Village",$99.00,Queens, Queens Village,
20770969,99 dollars,"Manhattan, East Village",$99.00,Manhattan, East Village,
20864325,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
20874820,99 dollars,"Brooklyn, Kensington",$99.00,Brooklyn, Kensington,
20969532,99 dollars,"Queens, Sunnyside",$99.00,Queens, Sunnyside,
20981916,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
20982564,99 dollars,"Brooklyn, Williamsburg",$99.00,Brooklyn, Williamsburg,
20989220,99 dollars,"Queens, Flushing",$99.00,Queens, Flushing,
21056487,99 dollars,"Manhattan, SoHo",$99.00,Manhattan, SoHo,
21062611,99 dollars,"Brooklyn, Fort Hamilton",$99.00,Brooklyn, Fort Hamilton,
21106395,99 dollars,"Manhattan, Upper West Side",$99.00,Manhattan, Upper West Side,
21181643,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
21239728,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
21354913,99 dollars,"Brooklyn, Sunset Park",$99.00,Brooklyn, Sunset Park,
21540035,99 dollars,"Manhattan, Washington Heights",$99.00,Manhattan, Washington Heights,
21632846,99 dollars,"Queens, Flushing",$99.00,Queens, Flushing,
21772083,99 dollars,"Brooklyn, Bath Beach",$99.00,Brooklyn, Bath Beach,
21794374,99 dollars,"Queens, Elmhurst",$99.00,Queens, Elmhurst,
21803004,99 dollars,"Manhattan, Theater District",$99.00,Manhattan, Theater District,
21838658,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
21859249,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
21913811,99 dollars,"Queens, Woodside",$99.00,Queens, Woodside,
21923649,99 dollars,"Brooklyn, Greenpoint",$99.00,Brooklyn, Greenpoint,
21977042,99 dollars,"Brooklyn, Brighton Beach",$99.00,Brooklyn, Brighton Beach,
22114333,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
22184960,99 dollars,"Brooklyn, Williamsburg",$99.00,Brooklyn, Williamsburg,
22192616,99 dollars,"Brooklyn, Cypress Hills",$99.00,Brooklyn, Cypress Hills,
22401504,99 dollars,"Brooklyn, East New York",$99.00,Brooklyn, East New York,
22419930,99 dollars,"Queens, Long Island City",$99.00,Queens, Long Island City,
22450373,99 dollars,"Staten Island, West Brighton",$99.00,Staten Island, West Brighton,
22705059,99 dollars,"Manhattan, Washington Heights",$99.00,Manhattan, Washington Heights,
23062475,99 dollars,"Manhattan, East Village",$99.00,Manhattan, East Village,
23088623,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
23233925,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
23360409,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
23377961,99 dollars,"Brooklyn, Midwood",$99.00,Brooklyn, Midwood,
23804783,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
23992731,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
24016962,99 dollars,"Brooklyn, Brighton Beach",$99.00,Brooklyn, Brighton Beach,
24044352,99 dollars,"Queens, Astoria",$99.00,Queens, Astoria,
24105640,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
24181763,99 dollars,"Brooklyn, Cypress Hills",$99.00,Brooklyn, Cypress Hills,
24187794,99 dollars,"Manhattan, Midtown",$99.00,Manhattan, Midtown,
24356663,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
24372429,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
24493475,99 dollars,"Brooklyn, Bensonhurst",$99.00,Brooklyn, Bensonhurst,
24526035,99 dollars,"Queens, Woodhaven",$99.00,Queens, Woodhaven,
24588491,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
24626621,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
24885715,99 dollars,"Brooklyn, Cypress Hills",$99.00,Brooklyn, Cypress Hills,
24911170,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
24970116,99 dollars,"Queens, Rego Park",$99.00,Queens, Rego Park,
25032319,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
25048895,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
25172224,99 dollars,"Brooklyn, Greenpoint",$99.00,Brooklyn, Greenpoint,
25229392,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
25380654,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
25455908,99 dollars,"Manhattan, Upper West Side",$99.00,Manhattan, Upper West Side,
25464886,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
25639737,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
25684094,99 dollars,"Queens, Rockaway Beach",$99.00,Queens, Rockaway Beach,
25786994,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
26028612,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
26058074,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
26134096,99 dollars,"Queens, East Elmhurst",$99.00,Queens, East Elmhurst,
26157329,99 dollars,"Staten Island, Tompkinsville",$99.00,Staten Island, Tompkinsville,
26220343,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
26352984,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
26356921,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
26398320,99 dollars,"Manhattan, East Village",$99.00,Manhattan, East Village,
26489955,99 dollars,"Manhattan, Chinatown",$99.00,Manhattan, Chinatown,
26526075,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
26558970,99 dollars,"Bronx, Pelham Gardens",$99.00,Bronx, Pelham Gardens,
26717696,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
26924532,99 dollars,"Brooklyn, Sunset Park",$99.00,Brooklyn, Sunset Park,
26988550,99 dollars,"Queens, Ridgewood",$99.00,Queens, Ridgewood,
27052657,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
27290648,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
27329585,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
27407852,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
27430644,99 dollars,"Queens, South Ozone Park",$99.00,Queens, South Ozone Park,
27732417,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
27915673,99 dollars,"Manhattan, Upper West Side",$99.00,Manhattan, Upper West Side,
28025630,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
28129565,99 dollars,"Brooklyn, Prospect-Lefferts Gardens",$99.00,Brooklyn, Prospect-Lefferts Gardens,
28159221,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
28286101,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
28309473,99 dollars,"Brooklyn, Greenpoint",$99.00,Brooklyn, Greenpoint,
28341857,99 dollars,"Queens, Jamaica",$99.00,Queens, Jamaica,
28362311,99 dollars,"Brooklyn, South Slope",$99.00,Brooklyn, South Slope,
28430186,99 dollars,"Brooklyn, Williamsburg",$99.00,Brooklyn, Williamsburg,
28452001,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
28580323,99 dollars,"Brooklyn, Greenpoint",$99.00,Brooklyn, Greenpoint,
28635287,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
28721018,99 dollars,"Brooklyn, Sheepshead Bay",$99.00,Brooklyn, Sheepshead Bay,
28740981,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
28896237,99 dollars,"Brooklyn, East Flatbush",$99.00,Brooklyn, East Flatbush,
28896728,99 dollars,"Manhattan, Inwood",$99.00,Manhattan, Inwood,
29100541,99 dollars,"Queens, Forest Hills",$99.00,Queens, Forest Hills,
29133980,99 dollars,"Queens, East Elmhurst",$99.00,Queens, East Elmhurst,
29184981,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
29298335,99 dollars,"Brooklyn, Greenpoint",$99.00,Brooklyn, Greenpoint,
29299404,99 dollars,"Manhattan, Upper West Side",$99.00,Manhattan, Upper West Side,
29332195,99 dollars,"Brooklyn, Greenpoint",$99.00,Brooklyn, Greenpoint,
29333400,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
29455764,99 dollars,"Manhattan, Morningside Heights",$99.00,Manhattan, Morningside Heights,
29461552,99 dollars,"Manhattan, Washington Heights",$99.00,Manhattan, Washington Heights,
29515789,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
29611144,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
29614352,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
29781238,99 dollars,"Manhattan, Kips Bay",$99.00,Manhattan, Kips Bay,
29847492,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
29893519,99 dollars,"Manhattan, Lower East Side",$99.00,Manhattan, Lower East Side,
29939528,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
29966192,99 dollars,"Bronx, Pelham Bay",$99.00,Bronx, Pelham Bay,
30036315,99 dollars,"Brooklyn, Williamsburg",$99.00,Brooklyn, Williamsburg,
30071866,99 dollars,"Brooklyn, Downtown Brooklyn",$99.00,Brooklyn, Downtown Brooklyn,
30085136,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
30090198,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
30093042,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
30094802,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
30126274,99 dollars,"Manhattan, Washington Heights",$99.00,Manhattan, Washington Heights,
30226880,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
30231630,99 dollars,"Queens, Maspeth",$99.00,Queens, Maspeth,
30236202,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
30256944,99 dollars,"Queens, East Elmhurst",$99.00,Queens, East Elmhurst,
30449111,99 dollars,"Bronx, Concourse",$99.00,Bronx, Concourse,
30501956,99 dollars,"Queens, Woodside",$99.00,Queens, Woodside,
30541439,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
30561958,99 dollars,"Manhattan, Lower East Side",$99.00,Manhattan, Lower East Side,
30696051,99 dollars,"Queens, Glendale",$99.00,Queens, Glendale,
30704068,99 dollars,"Brooklyn, Clinton Hill",$99.00,Brooklyn, Clinton Hill,
30708251,99 dollars,"Brooklyn, Williamsburg",$99.00,Brooklyn, Williamsburg,
30768300,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
30823651,99 dollars,"Bronx, Throgs Neck",$99.00,Bronx, Throgs Neck,
30891733,99 dollars,"Queens, Corona",$99.00,Queens, Corona,
30902832,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
30955020,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
30978169,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
30980752,99 dollars,"Brooklyn, Gowanus",$99.00,Brooklyn, Gowanus,
31022309,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
31085806,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
31129115,99 dollars,"Brooklyn, Red Hook",$99.00,Brooklyn, Red Hook,
31149641,99 dollars,"Manhattan, Upper West Side",$99.00,Manhattan, Upper West Side,
31167434,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
31169765,99 dollars,"Brooklyn, Windsor Terrace",$99.00,Brooklyn, Windsor Terrace,
31206698,99 dollars,"Brooklyn, Bay Ridge",$99.00,Brooklyn, Bay Ridge,
31255471,99 dollars,"Manhattan, Upper West Side",$99.00,Manhattan, Upper West Side,
31292343,99 dollars,"Manhattan, East Village",$99.00,Manhattan, East Village,
31386277,99 dollars,"Queens, Ditmars Steinway",$99.00,Queens, Ditmars Steinway,
31389928,99 dollars,"Brooklyn, Boerum Hill",$99.00,Brooklyn, Boerum Hill,
31411615,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
31499047,99 dollars,"Queens, East Elmhurst",$99.00,Queens, East Elmhurst,
31499524,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
31593677,99 dollars,"Bronx, Melrose",$99.00,Bronx, Melrose,
31599106,99 dollars,"Queens, Flushing",$99.00,Queens, Flushing,
31654063,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
31759409,99 dollars,"Bronx, Belmont",$99.00,Bronx, Belmont,
31763495,99 dollars,"Queens, Woodhaven",$99.00,Queens, Woodhaven,
31883127,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
31883514,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
31883774,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
31929849,99 dollars,"Brooklyn, Bath Beach",$99.00,Brooklyn, Bath Beach,
31934408,99 dollars,"Queens, East Elmhurst",$99.00,Queens, East Elmhurst,
31961126,99 dollars,"Queens, Edgemere",$99.00,Queens, Edgemere,
32045160,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
32172621,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
32304790,99 dollars,"Brooklyn, Williamsburg",$99.00,Brooklyn, Williamsburg,
32469620,99 dollars,"Manhattan, East Harlem",$99.00,Manhattan, East Harlem,
32574380,99 dollars,"Brooklyn, Greenpoint",$99.00,Brooklyn, Greenpoint,
32775747,99 dollars,"Brooklyn, Bedford-Stuyvesant",$99.00,Brooklyn, Bedford-Stuyvesant,
32826893,99 dollars,"Manhattan, Flatiron District",$99.00,Manhattan, Flatiron District,
32831206,99 dollars,"Manhattan, Hell's Kitchen",$99.00,Manhattan, Hell's Kitchen,
32962251,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
33110303,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
33467176,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
33470580,99 dollars,"Manhattan, Inwood",$99.00,Manhattan, Inwood,
33509538,99 dollars,"Staten Island, St. George",$99.00,Staten Island, St. George,
33512307,99 dollars,"Queens, Woodside",$99.00,Queens, Woodside,
33533601,99 dollars,"Manhattan, Lower East Side",$99.00,Manhattan, Lower East Side,
33562239,99 dollars,"Manhattan, Washington Heights",$99.00,Manhattan, Washington Heights,
33605568,99 dollars,"Manhattan, Gramercy",$99.00,Manhattan, Gramercy,
33745548,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
33866860,99 dollars,"Manhattan, Chelsea",$99.00,Manhattan, Chelsea,
33877682,99 dollars,"Brooklyn, Gowanus",$99.00,Brooklyn, Gowanus,
33942313,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
33993225,99 dollars,"Manhattan, East Village",$99.00,Manhattan, East Village,
33993547,99 dollars,"Manhattan, East Village",$99.00,Manhattan, East Village,
34017965,99 dollars,"Brooklyn, Gravesend",$99.00,Brooklyn, Gravesend,
34022186,99 dollars,"Manhattan, Lower East Side",$99.00,Manhattan, Lower East Side,
34121944,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
34150120,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
34184764,99 dollars,"Queens, Woodside",$99.00,Queens, Woodside,
34316984,99 dollars,"Brooklyn, Crown Heights",$99.00,Brooklyn, Crown Heights,
34370296,99 dollars,"Staten Island, South Beach",$99.00,Staten Island, South Beach,
34399142,99 dollars,"Queens, Ridgewood",$99.00,Queens, Ridgewood,
34417476,99 dollars,"Queens, Long Island City",$99.00,Queens, Long Island City,
34419243,99 dollars,"Queens, Long Island City",$99.00,Queens, Long Island City,
34419562,99 dollars,"Brooklyn, Williamsburg",$99.00,Brooklyn, Williamsburg,
34511012,99 dollars,"Queens, Ditmars Steinway",$99.00,Queens, Ditmars Steinway,
34605801,99 dollars,"Queens, Ridgewood",$99.00,Queens, Ridgewood,
34607249,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
34653572,99 dollars,"Brooklyn, Red Hook",$99.00,Brooklyn, Red Hook,
34688735,99 dollars,"Queens, Flushing",$99.00,Queens, Flushing,
34717733,99 dollars,"Queens, Queens Village",$99.00,Queens, Queens Village,
34771161,99 dollars,"Queens, Flushing",$99.00,Queens, Flushing,
34813770,99 dollars,"Brooklyn, Williamsburg",$99.00,Brooklyn, Williamsburg,
34834104,99 dollars,"Brooklyn, East Flatbush",$99.00,Brooklyn, East Flatbush,
34842320,99 dollars,"Queens, Flushing",$99.00,Queens, Flushing,
35038269,99 dollars,"Manhattan, Midtown",$99.00,Manhattan, Midtown,
35058541,99 dollars,"Bronx, Throgs Neck",$99.00,Bronx, Throgs Neck,
35085826,99 dollars,"Queens, St. Albans",$99.00,Queens, St. Albans,
35160399,99 dollars,"Brooklyn, Cypress Hills",$99.00,Brooklyn, Cypress Hills,
35261651,99 dollars,"Manhattan, Upper East Side",$99.00,Manhattan, Upper East Side,
35455986,99 dollars,"Staten Island, Randall Manor",$99.00,Staten Island, Randall Manor,
35465766,99 dollars,"Queens, Arverne",$99.00,Queens, Arverne,
35466744,99 dollars,"Bronx, Riverdale",$99.00,Bronx, Riverdale,
35510795,99 dollars,"Queens, Flushing",$99.00,Queens, Flushing,
35558366,99 dollars,"Queens, Flushing",$99.00,Queens, Flushing,
35605010,99 dollars,"Brooklyn, East New York",$99.00,Brooklyn, East New York,
35614638,99 dollars,"Manhattan, West Village",$99.00,Manhattan, West Village,
35678627,99 dollars,"Brooklyn, Bay Ridge",$99.00,Brooklyn, Bay Ridge,
35683518,99 dollars,"Brooklyn, Boerum Hill",$99.00,Brooklyn, Boerum Hill,
35839537,99 dollars,"Manhattan, Midtown",$99.00,Manhattan, Midtown,
35867917,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
35900875,99 dollars,"Manhattan, Harlem",$99.00,Manhattan, Harlem,
35939513,99 dollars,"Brooklyn, Bushwick",$99.00,Brooklyn, Bushwick,
36057961,99 dollars,"Manhattan, Lower East Side",$99.00,Manhattan, Lower East Side,
36227447,99 dollars,"Queens, Rockaway Beach",$99.00,Queens, Rockaway Beach,
36229420,99 dollars,"Queens, Rockaway Beach",$99.00,Queens, Rockaway Beach,
25696,100 dollars,"Manhattan, Harlem",$100.00,Manhattan, Harlem,
54508,100 dollars,"Brooklyn, Prospect Heights",$100.00,Brooklyn, Prospect Heights,
54860,100 dollars,"Manhattan, East Harlem",$100.00,Manhattan, East Harlem,
64107,100 dollars,"Brooklyn, Crown Heights",$100.00,Brooklyn, Crown Heights,
101053,100 dollars,"Brooklyn, Williamsburg",$100.00,Brooklyn, Williamsburg,
105510,100 dollars,"Brooklyn, Crown Heights",$100.00,Brooklyn, Crown Heights,
176653,100 dollars,"Manhattan, East Village",$100.00,Manhattan, East Village,
199312,100 dollars,"Brooklyn, Williamsburg",$100.00,Brooklyn, Williamsburg,
219922,100 dollars,"Manhattan, Harlem",$100.00,Manhattan, Harlem,
228925,100 dollars,"Brooklyn, Bedford-Stuyvesant",$100.00,Brooklyn, Bedford-Stuyvesant,
279969,100 dollars,"Brooklyn, Bedford-Stuyvesant",$100.00,Brooklyn, Bedford-Stuyvesant,
287397,100 dollars,"Brooklyn, Bedford-Stuyvesant",$100.00,Brooklyn, Bedford-Stuyvesant,
299531,100 dollars,"Brooklyn, East New York",$100.00,Brooklyn, East New York,
312429,100 dollars,"Brooklyn, Prospect Heights",$100.00,Brooklyn, Prospect Heights,
385190,100 dollars,"Manhattan, Inwood",$100.00,Manhattan, Inwood,
409293,100 dollars,"Manhattan, East Harlem",$100.00,Manhattan, East Harlem,
460999,100 dollars,"Manhattan, Harlem",$100.00,Manhattan, Harlem,
466457,100 dollars,"Brooklyn, Bedford-Stuyvesant",$100.00,Brooklyn, Bedford-Stuyvesant,
467866,100 dollars,"Manhattan, West Village",$100.00,Manhattan, West Village,
482765,100 dollars,"Brooklyn, Fort Greene",$100.00,Brooklyn, Fort Greene,
597544,100 dollars,"Queens, Sunnyside",$100.00,Queens, Sunnyside,
600775,100 dollars,"Brooklyn, Prospect Heights",$100.00,Brooklyn, Prospect Heights,
679769,100 dollars,"Queens, Astoria",$100.00,Queens, Astoria,
697499,100 dollars,"Manhattan, Upper West Side",$100.00,Manhattan, Upper West Side,
708374,100 dollars,"Manhattan, Upper West Side",$100.00,Manhattan, Upper West Side,
742795,100 dollars,"Brooklyn, Fort Greene",$100.00,Brooklyn, Fort Greene,
